"","id","fsecurity","fexpend","hhsize","female","kids","elderly","black","hispanic","education","employed","married","disability","weight"
"6113",20181000386100,NA,NA,1,1,0,1,0,0,1,0,0,1,1170.1801
"6114",20181000386400,0,120,1,0,0,0,0,0,1,1,0,0,874.8166
"6115",20181000387100,0,50,1,0,0,0,0,0,0,1,0,0,1488.175
"6116",20181000387700,0,150,2,1,0,0,0,0,1,2,2,0,2582.9852
"6117",20181000388100,0,16.6666666666667,6,5,4,0,0,0,0,0,2,0,10158.837
"6118",20181000390100,NA,NA,4,1,2,0,0,0,2,2,2,0,5656.3716
"6119",20181000391100,0,0,5,4,3,0,0,5,1,1,2,0,6859.8425
"6120",20181000393700,NA,NA,6,3,4,0,1,0,0,1,0,0,7495.44
"6121",20181000394300,NA,NA,5,3,3,0,5,0,0,1,0,0,6519.508
"6122",20181000395500,0,110,1,1,0,1,0,0,0,0,0,1,1189.994
"6123",20181000396000,0,60,1,1,0,1,0,0,0,0,0,0,1141.2457
"6124",20181000396200,1,33.3333333333333,3,1,1,0,3,0,1,2,2,0,4882.9476
"6125",20181000396300,0,50,2,1,0,0,0,0,0,1,2,0,2444.5658
"6126",20181000398300,0,37.5,4,3,2,0,0,0,1,2,2,0,4433.868
"6127",20181000402000,NA,NA,2,1,0,0,0,0,2,1,2,0,2446.1024
"6128",20181000402600,NA,NA,3,1,0,0,0,0,2,3,2,0,3669.1536
"6129",20181000402800,0,0,5,3,3,0,0,0,0,1,2,0,6126.8435
"6130",20181000403700,0,75,4,2,2,0,0,0,2,2,2,0,4433.868
"6131",20181000405200,NA,NA,2,1,0,2,0,0,0,0,2,1,2379.988
"6132",20181000405600,NA,NA,3,3,1,0,0,0,0,0,0,1,3518.8461
"6133",20181000405800,0,130,2,1,0,0,0,1,0,2,2,0,2511.4464
"6134",20181000406400,0,65,2,1,0,2,0,0,2,0,2,0,2274.8958
"6135",20181000407700,NA,NA,3,2,0,0,0,0,2,2,2,0,3845.943
"6136",20181000408100,0,5,2,1,0,1,0,0,2,1,2,0,2239.6132
"6137",20181000408400,2,100,1,0,0,1,0,0,1,0,0,0,1198.4052
"6138",20181000409600,NA,NA,5,2,0,2,0,0,0,2,2,1,6426.023
"6139",20181000410800,NA,NA,1,1,0,1,0,0,1,0,0,0,1189.994
"6140",20181000411400,NA,NA,1,0,0,1,0,0,1,0,0,1,1362.9649
"6141",20181000414800,3,235,2,1,0,0,0,1,0,2,0,1,2458.929
"6142",20181000415500,NA,NA,3,2,1,0,0,0,2,1,2,0,4344.135
"6143",20181000416800,0,100,2,1,0,0,0,0,1,1,2,0,2563.962
"6144",20181000418000,1,10,5,2,3,0,1,0,1,0,2,1,7645.122
"6145",20181000419300,0,76.6666666666667,3,2,2,0,0,0,0,1,0,0,3676.1061
"6146",20181000422300,NA,NA,1,1,0,0,0,0,0,0,0,1,1195.7902
"6147",20181000422600,4,80,1,1,0,1,0,0,0,1,0,1,1126.0337
"6148",20181000422900,0,0,2,2,0,1,0,0,0,1,0,0,2326.9398
"6149",20181000423400,0,30,1,0,0,1,0,0,0,0,0,0,1370.5441
"6150",20181000426600,0,105,2,1,0,0,0,0,2,1,2,0,2391.5804
"6151",20181000426800,NA,NA,2,1,0,0,0,0,2,1,2,0,2396.1122
"6152",20181000427000,1,35,4,3,2,0,0,0,2,2,2,0,4783.1608
"6153",20181000430300,NA,NA,2,1,0,2,0,0,2,0,2,1,2490.953
"6154",20181000431300,NA,NA,2,1,0,0,0,2,0,1,2,0,2759.1956
"6155",20181000431900,0,30,2,1,0,0,0,0,0,2,0,1,2103.6892
"6156",20181000432700,NA,NA,5,2,2,0,0,0,1,3,2,0,5418.8
"6157",20181000432800,NA,NA,1,1,0,0,0,0,1,1,0,0,1674.4355
"6158",20181000433600,0,40,5,2,2,0,0,5,0,2,2,1,6315.0705
"6159",20181000433900,NA,NA,2,1,0,2,0,0,0,0,2,0,2252.0674
"6160",20181000435500,0,75,2,1,0,1,0,0,1,0,2,0,2513.1166
"6161",20181000435900,NA,NA,1,0,0,0,0,0,0,1,0,0,1356.6029
"6162",20181000436800,0,45,4,2,1,0,0,0,2,2,2,0,4783.1608
"6163",20181000438200,NA,NA,3,2,1,0,0,0,0,2,2,0,3594.1683
"6164",20181000439600,0,130,1,0,0,0,0,1,0,1,0,1,1284.5776
"6165",20181000443300,NA,NA,4,1,0,1,0,0,0,3,2,0,5013.626
"6166",20181000444000,1,125,4,2,2,0,0,0,0,2,2,0,4885.5812
"6167",20181000445200,0,40,1,0,0,0,0,0,1,1,0,1,1380.2667
"6168",20181000447500,0,50,1,0,0,0,0,0,0,1,0,0,1345.5225
"6169",20181000450700,NA,NA,2,1,0,0,0,0,0,0,2,0,2506.813
"6170",20181000451600,NA,NA,6,2,4,0,0,0,0,1,2,0,6502.56
"6171",20181000451900,NA,NA,2,1,0,0,0,0,2,2,2,0,2390.078
"6172",20181000453200,0,20,1,1,0,1,0,0,0,0,0,0,1163.4699
"6173",20181000453400,0,60,5,2,3,0,0,0,2,2,2,0,5259.223
"6174",20181000455000,NA,NA,1,0,0,0,0,0,1,1,0,0,1356.6029
"6175",20181000455500,1,0,2,1,1,0,0,0,1,1,0,0,2396.1122
"6176",20181000455700,1,45,2,1,0,1,0,0,0,0,2,1,2506.813
"6177",20181000455900,0,57.5,4,1,0,0,0,0,3,3,3,0,5013.626
"6178",20181000457100,0,135,2,1,0,0,0,0,1,2,2,1,2525.4122
"6179",20181000457500,0,60,1,0,0,0,0,0,0,1,0,0,1183.7157
"6180",20181000457900,NA,NA,1,1,0,1,0,0,1,0,0,0,1112.095
"6181",20181000459400,NA,NA,1,0,0,0,0,0,1,1,0,0,1175.1952
"6182",20181000460000,8,0,1,0,0,0,0,0,0,0,0,1,1345.5225
